APP_ID, CIBIL_SCORE_VALUE ,NEW_CUST,CUS_CATGCODE , EMPLOYMENT_TYPE ,AGE, SEX  , NO_OF_DEPENDENTS , MARITAL , EDU_QUA,  P_RESTYPE , P_CATEGORY , EMPLOYEE_TYPE ,  MON_IN_OCC , INCOM_EXP_GMI ,LTV, TENURE ,STATUS
27835,2,NO,1,1,36,F,2,1,1,0,1,1,204,0,0.521296875,18,0
27837,0,YES,1,1,23,F,2,0,1,0,1,1,12,0,0.500095238,18,0
27839,2,NO,1,1,34,F,2,1,1,0,1,1,180,0,0.882352941,36,1
27841,1,NO,1,1,44,F,3,1,0,0,1,2,144,3,0.77621672,24,1
27843,2,NO,1,0,34,F,2,1,0,0,1,0,60,0,0.847457627,24,0
27845,2,NO,1,0,50,F,1,1,0,0,1,0,180,1,0.821625929,24,1
27847,1,NO,1,0,29,F,1,0,0,0,1,0,120,0,0.838362761,24,0
27849,0,YES,1,1,53,F,1,1,0,0,1,0,60,0,0.840630473,24,1
27851,1,NO,1,0,25,M,1,1,0,1,1,2,24,0,0.816870884,24,0
27853,0,YES,1,0,53,F,1,0,0,0,1,1,24,0,0.632286452,24,0
27855,1,NO,1,0,29,F,2,1,0,0,1,0,60,0,0.725806452,24,1
27857,0,YES,1,1,45,F,2,1,0,0,1,1,84,0,0.802250804,24,1
27859,1,NO,1,0,45,F,2,1,1,0,4,2,120,1,0.307692308,18,1
27861,0,YES,1,1,29,F,2,0,0,0,1,1,24,0,0.849427169,24,1
27863,2,NO,1,0,36,F,1,1,1,2,1,0,60,1,0.689350907,18,0
27865,0,YES,1,0,24,F,1,0,0,2,1,0,60,0,0.572941136,36,0
27867,1,NO,1,1,35,F,1,0,1,2,1,1,12,0,0.824126134,36,1
27869,2,NO,1,0,32,F,2,1,0,0,1,0,48,0,0.884482759,24,0
27871,2,NO,1,0,39,F,2,1,0,0,1,0,240,0,0.662978373,18,1
27873,1,NO,1,1,40,F,2,1,1,0,1,1,132,1,0.729501021,24,1
27875,0,YES,1,1,22,F,1,0,1,2,1,1,24,0,0.56475,18,0
27877,2,NO,1,1,49,F,1,1,1,0,1,1,204,1,0.542583333,18,0
27879,2,NO,1,0,34,F,1,1,1,2,1,0,96,0,0.647755991,24,0
27881,0,YES,1,1,21,F,1,0,0,2,1,1,6,0,0.804596774,24,0
27883,2,NO,1,1,25,F,1,0,1,0,1,1,60,0,0.720144029,24,0
27885,0,NO,1,1,30,F,2,1,0,0,1,0,96,0,0.65271144,24,0
27887,2,NO,1,1,28,F,1,1,0,0,4,1,38,1,0.692307692,24,1
27889,1,NO,1,0,44,F,2,1,0,0,1,0,120,0,0.839384615,18,0
27891,2,NO,1,1,28,F,2,1,1,0,1,1,48,0,0.706734375,18,0
27893,2,NO,1,0,33,F,2,1,1,0,1,0,60,0,0.908,24,1
27895,2,NO,1,1,30,F,2,1,1,0,1,1,24,0,0.703125,24,1
27897,1,NO,1,1,24,F,2,0,1,0,1,1,12,0,0.714285714,24,1
27899,1,NO,1,1,28,F,2,1,1,0,1,1,48,0,0.7140625,24,0
27901,2,NO,1,1,32,M,2,1,0,0,1,1,60,0,0.848344712,24,0
27903,2,NO,0,0,23,F,2,1,0,0,1,0,12,1,0.77,24,0
27905,2,NO,1,0,36,F,1,1,1,2,1,0,60,1,0.689350907,18,1
27907,0,YES,0,1,24,F,1,0,1,0,1,1,61,0,0.508309656,24,0
27909,2,NO,1,1,25,F,1,0,1,0,1,1,25,0,0.880463235,36,0
27911,1,NO,1,1,21,F,1,0,0,0,4,1,24,0,0.827155199,24,0
27913,2,NO,1,1,34,F,2,1,1,1,4,1,60,0,0.866783909,24,1
27915,0,YES,1,1,36,F,1,0,1,0,4,1,12,0,0.853332469,24,0
27917,0,YES,1,1,22,F,0,0,0,0,4,1,12,0,0.826938343,36,1
27919,0,YES,1,1,21,F,1,0,0,1,1,1,36,0,0.867413793,24,0
27921,1,NO,1,1,54,F,1,1,0,0,1,1,24,0,0.874817429,24,1
27923,2,NO,1,0,43,F,1,1,0,0,1,0,300,0,0.879795818,24,0
27925,2,NO,1,1,38,F,2,1,1,0,1,1,24,0,0.71890971,24,1
27927,2,NO,1,1,23,F,2,1,0,0,1,0,60,0,0.855024712,24,1
27929,2,NO,1,0,27,F,2,1,0,0,1,0,60,0,0.871499176,18,0
27931,0,YES,1,0,31,F,2,1,0,0,1,0,60,3,0.485996705,24,0
27933,0,YES,1,0,19,F,2,0,0,0,1,0,24,0,0.63261944,24,0
27935,0,YES,1,1,23,F,1,0,0,0,1,1,60,0,0.8385,36,0
27937,0,YES,1,1,26,F,2,1,0,0,1,0,24,0,0.675241158,24,1
27939,1,NO,1,1,38,M,1,1,0,0,4,1,24,0,0.888392857,36,1
27941,1,NO,1,0,48,F,1,1,0,0,4,0,120,0,0.67800146,18,0
27943,0,YES,1,1,21,F,1,0,0,0,4,1,24,0,0.871676225,36,0
27945,2,NO,1,1,31,F,1,1,0,0,4,1,120,0,0.802037408,18,0
27947,0,YES,1,1,28,M,1,1,0,0,4,1,72,0,0.848788016,24,1
27949,2,NO,1,0,22,F,1,0,1,0,4,2,24,0,0.844195313,36,0
27951,0,YES,1,1,42,F,1,1,0,0,4,0,240,0,0.8499953,36,0
27953,2,NO,1,1,31,F,2,1,0,0,4,1,86,0,0.811915822,36,0
27955,0,YES,1,1,21,F,1,0,0,0,4,1,26,0,0.861805876,36,1
27957,1,NO,1,1,36,F,2,1,0,0,4,1,62,0,0.897846135,36,1
27959,2,NO,1,1,43,F,2,1,0,0,4,1,26,0,0.897846135,24,0
27961,0,YES,1,1,49,F,2,1,0,0,4,1,26,0,0.897846135,36,0
27963,1,NO,1,1,37,F,2,1,0,0,4,1,62,0,0.882372965,36,1
27965,2,NO,1,1,35,F,2,1,0,0,4,1,26,0,0.850322983,36,0
27967,2,NO,1,1,39,F,2,0,0,0,4,1,14,0,0.840508792,24,0
27969,0,YES,1,1,22,F,1,0,0,0,4,1,26,0,0.818176207,36,0
27971,1,NO,1,1,32,F,2,1,0,0,4,1,122,0,0.853807586,24,0
27973,1,YES,1,1,22,M,1,0,0,0,4,1,14,0,0.663346936,18,0
27975,0,YES,1,1,37,F,2,1,0,0,4,1,26,0,0.846648016,24,0
27977,1,NO,1,1,50,M,1,1,0,0,4,1,12,0,0.849175979,36,1
27979,2,NO,1,1,45,M,2,1,0,0,4,1,38,0,0.856510251,36,0
27981,2,NO,1,1,40,F,2,1,0,0,4,1,218,0,0.782322464,12,0
27983,0,YES,1,1,42,F,2,1,0,0,4,1,26,0,0.853690498,24,0
27985,2,NO,1,1,42,F,2,1,0,0,4,1,86,0,0.865576607,36,0
27987,0,YES,1,1,37,M,2,1,0,0,4,1,74,0,0.91340681,36,0
27989,0,YES,1,1,31,F,2,1,0,1,4,1,43,0,0.864213621,36,0
27991,0,YES,1,1,32,F,2,1,0,0,4,1,110,0,0.916953438,36,0
27993,2,NO,0,0,38,F,2,1,0,1,4,0,41,0,0.913929871,36,0
27995,2,NO,1,0,25,F,2,1,0,0,4,0,185,0,0.686085186,24,0
27997,0,YES,1,1,28,F,2,0,0,2,3,1,120,1,0.739682702,12,0
27999,0,YES,1,1,31,F,2,0,0,0,4,1,24,0,0.874464568,24,0
28001,0,YES,1,1,31,F,2,0,0,0,4,1,24,0,0.865237501,24,1
28003,0,YES,1,1,27,F,1,0,0,0,4,1,60,0,0.655533011,24,1
28005,1,YES,1,1,19,F,1,0,0,0,4,1,12,0,0.835013864,24,0
28007,0,YES,1,1,36,F,1,0,0,0,4,1,120,0,0.83487659,18,0
28009,0,YES,1,1,52,F,3,0,0,0,4,0,12,0,0.864866163,24,0
28011,0,YES,1,0,46,M,2,1,0,0,4,0,120,0,0.801024765,36,1
28013,0,YES,1,1,47,F,3,1,1,1,4,1,29,2,0.846756346,36,1
28015,0,YES,1,1,26,F,2,0,0,0,4,0,12,0,0.658421987,24,0
28017,1,NO,1,1,25,M,2,0,1,0,4,1,3,0,0.848918955,36,0
28019,0,YES,1,0,53,F,2,1,0,0,4,2,361,1,0.855781971,36,0
28021,1,NO,1,0,28,F,2,1,0,1,4,2,49,0,0.849910092,24,1
28023,0,YES,1,1,22,F,2,0,0,0,4,1,17,1,0.914015414,36,0
28025,0,YES,1,1,35,F,2,1,0,0,4,1,157,0,0.707328215,36,1
28027,0,YES,1,1,23,M,2,0,0,0,4,1,6,0,0.863912999,36,0
28029,2,NO,1,1,44,F,2,1,0,0,4,1,49,0,0.769160473,36,0
28031,0,YES,1,0,49,M,2,1,0,0,4,2,121,0,0.557978539,18,0
28033,2,NO,1,1,38,F,2,0,1,0,4,1,65,0,0.850017562,36,0
28035,0,YES,1,1,54,F,3,1,1,0,4,1,130,1,0.849998322,24,0
28037,0,YES,1,1,54,F,3,0,1,0,4,1,65,3,0.788511224,24,1
28039,0,YES,1,0,32,F,1,0,0,0,4,2,182,0,0.588662363,12,0
28041,0,YES,0,1,23,M,0,0,1,0,1,1,12,0,0.833454007,18,0
28043,2,NO,1,1,22,F,0,0,0,1,3,1,36,0,0.804212116,18,0
28045,0,YES,1,1,30,F,1,0,0,0,4,1,36,2,0.846962617,36,1
28047,0,YES,1,1,22,M,1,0,0,2,4,1,60,2,0.835805926,36,0
28049,2,NO,1,1,39,F,3,0,1,0,4,1,68,3,0.788662192,36,1
28051,1,NO,1,0,31,F,1,1,0,0,4,0,72,2,0.847118996,36,1
28053,1,NO,1,1,37,F,2,1,0,0,4,1,60,0,0.898748578,36,1
28055,0,YES,1,1,34,M,2,1,0,1,4,1,24,0,0.861010546,36,0
28057,0,YES,1,1,22,F,2,0,0,0,4,1,24,0,0.784970708,36,0
28059,0,YES,1,1,35,F,2,1,0,1,4,1,24,0,0.84999213,36,0
28061,0,YES,1,1,21,F,2,0,0,1,4,1,13,0,0.848807396,36,0
28063,0,YES,1,0,21,F,1,0,0,1,4,0,24,2,0.85213958,36,1
28065,1,NO,1,1,43,F,1,1,1,0,4,1,321,1,0.942855946,36,0
28067,0,YES,1,1,39,M,2,1,0,0,4,1,62,0,0.849161842,36,0
28069,2,NO,1,1,36,F,2,0,0,0,4,1,218,0,0.825404776,24,0
28071,2,NO,1,1,42,F,2,1,0,1,4,1,38,0,0.850399199,36,1
28073,0,YES,1,1,22,F,3,0,0,0,4,1,27,2,0.867186583,36,1
28075,1,NO,1,1,26,F,1,0,1,0,4,1,48,2,0.813851432,36,0
28077,0,NO,1,1,21,F,3,0,1,1,4,1,27,0,0.731899903,12,0
28079,0,NO,1,1,22,F,3,0,0,0,4,1,26,2,0.867186583,36,0
28081,1,NO,1,1,47,F,3,1,1,0,4,1,62,1,0.999496001,36,0
28083,1,NO,1,1,34,F,2,0,1,0,4,1,98,3,0.877604167,36,0
28085,1,NO,1,1,42,F,2,1,1,0,1,1,144,1,0.753846154,24,0
28087,1,NO,1,1,19,F,1,1,0,1,4,1,24,0,0.83487659,36,1
28089,0,YES,1,0,31,M,2,1,0,0,4,1,27,2,0.769230769,24,0
28091,2,NO,1,1,28,F,2,1,0,0,4,1,26,1,0.692307692,24,0
28093,1,NO,1,1,42,F,2,1,1,0,1,1,144,1,0.753846154,24,1
28095,0,YES,1,1,20,F,0,0,0,0,4,1,18,0,0.849270665,36,1
28097,0,YES,1,0,20,F,2,0,0,0,1,0,24,0,0.865912763,24,1
28099,2,NO,1,1,29,F,2,1,0,1,4,1,108,0,0.794344382,24,0
28101,1,NO,1,1,48,F,3,0,1,2,4,1,288,1,0.899996447,36,1
28103,0,YES,1,1,21,M,1,0,1,0,4,1,24,0,0.849119282,24,0
28105,0,YES,1,0,42,M,1,1,0,1,4,2,72,0,0.849851743,24,1
28107,2,NO,1,0,37,F,2,0,1,0,4,0,60,1,0.73469946,36,1
28109,2,NO,1,1,29,M,1,1,1,0,4,1,12,0,0.84951508,24,0
28111,0,NO,1,1,32,F,2,0,1,1,4,1,84,0,0.695406586,24,0
28113,1,NO,1,1,25,F,0,0,1,2,4,1,12,0,0.865068908,24,0
28115,1,NO,1,1,26,F,0,0,0,1,4,1,24,0,0.83203905,24,1
28117,2,NO,1,1,29,F,1,1,0,0,4,1,24,0,0.665484997,18,0
28119,1,NO,1,1,40,F,2,1,0,0,4,1,60,0,0.595605679,18,1
28121,0,YES,1,0,38,M,2,1,0,0,4,2,96,0,0.850012434,24,0
28123,0,NO,1,1,41,F,2,1,0,0,4,1,180,0,0.864187005,18,0
28125,1,NO,1,1,37,F,2,1,1,0,4,1,216,1,0.826460481,24,1
28127,2,NO,1,1,43,F,2,1,0,1,4,1,276,0,0.710266728,18,0
28129,2,NO,1,1,34,M,1,1,1,0,4,1,12,0,0.817044674,24,0
28131,1,NO,1,1,27,M,0,0,1,1,4,1,60,1,0.568097272,12,1
28133,1,NO,1,1,38,F,2,1,1,0,4,1,12,1,0.899011088,36,0
28135,0,YES,1,0,33,F,2,1,0,0,1,2,60,1,0.879285714,36,0
28137,1,NO,1,0,45,F,2,1,0,0,1,0,120,0,0.907692308,24,1
28139,2,NO,1,1,51,F,2,1,1,0,1,1,120,1,0.78203125,18,0
28141,1,NO,1,0,47,F,2,1,0,0,1,0,120,0,0.678296875,18,1
28143,0,YES,0,0,53,F,2,1,0,0,1,0,120,0,0.755555556,24,1
28145,1,NO,1,0,31,F,3,1,1,0,1,2,60,0,0.810810811,18,1
28147,2,NO,1,0,40,F,2,1,0,0,1,1,36,0,0.741350906,24,1
28149,0,YES,1,0,33,F,2,1,0,0,1,2,60,1,0.887687559,36,0
28151,1,NO,1,1,27,F,1,0,1,0,1,1,60,0,0.795540061,36,0
28153,2,NO,1,0,31,F,1,0,0,0,1,2,120,1,0.71683074,36,0
28155,0,YES,1,1,22,F,2,0,0,0,1,0,12,0,0.695222405,24,0
28157,0,YES,1,0,34,M,2,1,0,0,1,0,60,0,0.634266886,36,0
28159,2,NO,1,1,32,F,2,1,1,0,1,1,12,1,0.55046929,24,0
28161,0,YES,1,1,41,F,2,1,1,0,1,1,216,1,0.7875,24,0
28163,0,YES,1,1,27,F,2,0,0,0,1,1,72,0,0.85335689,36,0
28165,0,YES,1,1,26,F,1,0,0,0,1,1,12,0,0.848739496,24,0
28167,1,NO,1,0,37,F,1,1,0,0,1,0,60,0,0.853448276,36,1
28169,0,YES,1,1,25,M,2,0,0,0,1,1,12,0,0.716092504,18,0
28171,2,NO,1,0,48,M,1,1,0,0,1,0,120,0,0.799525248,24,1
28173,0,YES,1,1,22,F,1,0,0,0,1,1,60,0,0.786460408,24,0
28175,1,NO,1,1,24,F,1,0,1,2,1,1,60,0,0.868723925,24,1
28177,0,YES,1,1,52,F,1,1,0,0,1,0,60,0,0.595978116,18,0
28179,0,YES,1,1,21,F,1,0,0,0,1,1,48,0,0.86976,24,0
28181,0,YES,1,0,45,F,2,1,0,0,1,2,180,1,0.835853655,24,1
28183,1,NO,1,0,27,M,1,0,0,0,1,0,24,0,0.739193315,24,1
28185,1,NO,1,1,24,F,2,0,0,2,4,1,24,0,0.808475518,18,0
28187,0,YES,1,0,41,F,2,1,0,0,4,0,60,0,0.836065574,24,1
28189,1,NO,1,1,27,F,1,0,0,2,4,1,36,0,0.767878122,36,0
28191,1,NO,1,1,32,F,2,1,1,2,4,1,24,1,0.689930878,36,0
28193,2,NO,1,1,27,F,2,1,1,2,4,1,24,0,0.644795213,36,0
28195,2,NO,1,0,25,F,3,0,0,0,1,0,12,1,0.722170639,24,0
28197,2,NO,1,0,38,F,2,1,0,0,4,0,60,1,0.845041349,36,1
28199,2,NO,1,0,40,F,2,1,0,2,4,0,60,1,0.678940126,24,0
28201,2,NO,1,1,27,F,1,0,1,2,4,1,24,1,0.666816195,24,1
28203,2,NO,1,0,44,F,2,1,0,0,4,0,240,1,0.638347261,36,0
28205,1,NO,1,0,34,F,2,1,0,0,4,0,120,0,0.837967497,24,1
28207,0,YES,1,1,35,F,2,1,1,0,1,1,96,0,0.785230975,24,0
28209,2,NO,1,1,43,F,2,1,0,0,1,1,144,1,0.835352101,24,0
28211,0,YES,0,1,21,F,2,0,0,0,1,0,36,0,0.872953006,24,1
28213,0,YES,1,1,36,F,2,1,1,0,1,1,60,1,0.785230975,24,1
28215,0,YES,0,1,36,F,2,1,0,0,1,1,12,3,0.779636731,24,0
28217,0,YES,0,1,32,F,2,1,0,1,1,1,12,1,0.785230975,18,0
28219,2,NO,0,0,40,F,2,1,1,0,1,0,180,0,0.530204556,12,0
28221,2,NO,1,1,26,F,0,0,0,0,1,1,36,2,0.793147208,24,1
28223,2,NO,1,1,49,F,2,1,1,0,1,1,156,1,0.700025061,24,0
28225,2,NO,1,1,27,F,2,0,1,0,1,1,36,1,0.835352101,24,0
28227,2,NO,1,0,41,F,2,1,1,0,1,0,264,1,0.512225106,12,1
28229,1,NO,1,1,30,F,2,1,1,0,1,1,24,0,0.842240666,36,0
28231,0,YES,1,0,37,F,2,1,0,0,1,0,300,1,0.675797441,18,0
28233,2,NO,0,1,26,F,2,1,1,1,1,1,48,1,0.835352101,24,0
28235,2,NO,1,1,25,F,2,0,1,2,4,1,36,1,0.862029155,36,0
28237,2,NO,1,1,35,F,3,1,1,0,4,1,12,1,0.765563291,18,0
28239,0,YES,1,1,37,F,3,1,0,0,4,1,120,0,0.849424296,24,0
28241,0,YES,1,1,30,F,3,1,0,2,4,1,24,0,0.634380884,18,0
28243,2,NO,1,0,55,F,3,1,0,0,4,0,120,0,0.800790905,24,1
28245,2,NO,1,0,23,F,2,0,0,2,4,0,72,0,0.802438623,24,0
28247,0,YES,1,0,42,M,2,1,0,0,4,0,24,0,0.85013398,18,1
28249,1,NO,1,1,51,F,3,1,0,0,4,1,300,1,0.869995057,36,1
28251,1,NO,1,0,32,F,2,1,1,0,4,0,120,1,0.60986022,36,0
28253,1,NO,1,0,29,F,2,1,1,0,4,0,24,1,0.644795213,18,1
28255,2,NO,1,0,32,F,3,1,1,0,4,0,96,1,0.644795213,18,0
28257,2,NO,1,1,37,F,2,1,1,0,4,1,24,0,0.644795213,36,0
28259,2,NO,1,1,24,F,2,0,1,0,4,1,96,1,0.644795213,24,0
28261,0,YES,0,1,28,F,2,1,1,0,4,1,96,0,0.685927511,24,0
28263,1,NO,0,1,27,F,3,1,1,0,1,1,12,0,0.895809241,18,0
28265,0,YES,1,1,22,M,2,1,1,0,4,1,48,0,0.949085517,12,1
28267,2,NO,1,0,55,F,3,1,0,0,4,0,120,0,0.799143187,24,1
28269,2,NO,1,1,28,F,2,1,1,0,4,1,108,0,0.850222442,24,0
28271,1,NO,1,1,35,F,2,0,1,0,4,1,120,1,0.702259219,18,1
28273,1,NO,1,0,47,F,2,1,1,0,4,0,120,0,0.741234897,24,0
28275,1,NO,1,0,28,F,3,0,0,0,4,2,360,1,0.845675626,36,1
28277,0,YES,1,1,21,F,2,0,0,0,4,1,84,0,0.886611355,36,0
28279,0,YES,1,1,19,F,1,0,0,0,4,1,36,0,0.894745404,36,1
28281,0,YES,1,1,33,F,2,1,0,0,4,1,27,0,0.851460811,36,0
28283,0,YES,1,1,48,F,2,1,0,0,4,1,24,0,0.849220104,24,1
28285,0,YES,1,1,19,F,2,0,0,0,4,1,36,0,0.825831233,36,1
28287,2,NO,1,1,43,F,2,1,0,0,4,1,96,0,0.894745404,36,1
28289,2,NO,1,1,34,F,1,1,0,0,4,1,120,0,0.477905409,24,0
28291,1,NO,1,1,41,M,1,1,0,0,4,1,84,0,0.846077711,36,0
28293,0,YES,1,1,30,M,0,0,1,0,4,1,36,0,0.768406976,36,0
28295,2,NO,1,1,40,F,1,1,0,0,4,1,120,0,0.836809019,24,0
28297,0,YES,1,1,34,M,1,1,0,0,4,1,60,0,0.827496071,12,0
28299,0,YES,1,1,52,M,2,1,0,1,4,1,60,0,0.810526638,24,0
28301,0,YES,1,1,36,F,2,1,0,1,4,1,60,0,0.848512452,36,1
28303,0,YES,1,1,38,M,1,1,1,0,4,1,120,0,0.647603687,24,1
28305,1,NO,1,0,35,F,1,1,0,1,4,2,36,1,0.845757995,36,0
28307,2,NO,1,1,33,F,2,1,0,1,4,1,36,1,0.848764513,36,0
28309,0,YES,1,1,23,M,0,0,1,1,4,1,12,0,0.77611155,24,0
28311,0,YES,1,1,26,F,0,0,1,1,4,1,24,0,0.851119796,24,0
28313,2,NO,1,1,28,F,0,0,1,1,4,1,60,0,0.639084297,18,0
28315,1,NO,1,1,28,F,1,1,0,0,1,1,60,0,0.845642124,24,1
28317,2,NO,1,1,31,F,2,0,1,0,4,1,48,1,0.848989429,24,1
28319,2,NO,1,1,21,F,0,0,1,0,1,1,24,0,0.859813084,24,1
28321,0,YES,1,1,23,F,1,1,0,1,1,1,12,0,0.803312629,18,0
28323,0,YES,1,1,25,F,0,0,1,2,4,1,24,0,0.848989429,24,1
28325,2,NO,1,1,32,F,1,1,1,0,4,1,12,1,0.848989429,12,0
28327,0,YES,1,1,34,F,2,1,1,0,1,1,60,1,0.756618521,36,0
28329,0,YES,1,1,23,M,0,0,0,0,4,1,12,0,0.794215917,24,0
28331,0,YES,1,1,34,F,2,1,1,0,1,1,60,1,0.756618521,36,0
28333,2,NO,1,0,34,F,1,1,0,0,4,2,120,0,0.67293988,24,0
28335,0,YES,1,1,23,M,0,0,1,0,4,1,24,0,0.848989429,24,1
28337,0,YES,1,1,24,F,0,0,1,0,4,1,12,0,0.771776119,18,1
28339,0,YES,1,1,19,F,0,0,1,0,4,1,36,0,0.899478853,24,0
28341,0,YES,1,1,52,M,2,1,1,0,1,1,156,1,0.863595698,24,0
28343,2,NO,1,1,28,F,0,0,1,0,4,1,36,0,0.844159507,24,0
28345,0,YES,1,1,36,F,2,1,0,0,4,1,144,0,0.697768489,24,0
28347,2,NO,1,1,34,F,2,1,1,0,4,1,96,1,0.88406481,18,1
28349,2,NO,1,1,35,F,1,1,0,0,4,1,24,0,0.676419695,36,0
28351,0,YES,1,0,34,F,2,1,0,0,4,0,96,0,0.849884527,24,1
28353,0,YES,1,1,53,F,2,0,0,0,4,1,24,0,0.839178896,36,1
28355,2,NO,1,0,50,F,1,1,0,0,4,0,360,1,0.614485907,12,0
28357,0,YES,1,1,23,F,1,0,0,0,4,1,24,0,0.849234268,36,0
28359,0,NO,1,1,20,F,1,0,0,0,4,1,24,0,0.816668412,24,1
28361,1,NO,1,0,26,F,1,0,0,0,4,0,36,1,0.807737044,36,0
28363,1,NO,1,0,21,F,1,0,0,0,4,0,24,0,0.847457627,18,0
28365,0,YES,1,1,43,F,1,1,0,2,4,0,288,1,0.794491525,18,0
28367,1,NO,1,1,34,F,1,0,0,2,4,0,48,1,0.383448185,18,1
28369,2,NO,1,0,46,F,1,1,0,0,4,0,240,1,0.732899023,24,0
28371,0,YES,1,0,23,F,1,0,0,2,4,0,48,0,0.781758958,24,0
28373,2,NO,1,0,30,F,2,1,0,2,4,0,120,0,0.8,24,0
28375,2,NO,1,1,31,F,2,1,1,0,4,1,96,0,0.840532757,24,0
28377,2,NO,1,0,33,F,1,1,0,0,4,0,60,0,0.847240051,18,0
28379,1,NO,1,1,25,F,1,0,0,2,4,1,24,0,0.850098399,36,1
28381,2,NO,1,1,25,F,1,1,1,0,4,1,12,0,0.989228402,36,0
28383,2,NO,1,0,41,F,1,1,0,0,4,0,120,1,0.815151733,36,1
28385,2,NO,1,1,48,F,1,0,1,1,4,1,144,0,0.800053337,18,0
28387,2,NO,1,1,28,M,1,1,1,0,4,1,36,1,0.699452096,18,0
28389,2,NO,1,0,24,F,1,0,1,0,4,0,24,1,0.847646665,18,0
28391,2,NO,1,0,29,F,1,1,1,0,4,0,24,1,0.606559508,18,0
28393,1,NO,0,0,53,F,1,1,0,0,4,0,360,0,0.849107798,18,0
28395,2,NO,1,1,37,F,1,1,1,0,4,1,12,0,0.829621867,18,0
28397,0,YES,1,1,33,M,1,1,0,0,4,1,6,0,0.773543288,18,0
28399,0,YES,1,1,21,F,1,0,0,0,4,1,84,0,0.737331072,24,0
28401,0,YES,1,1,21,F,1,0,0,0,4,1,24,0,0.969030453,24,0
28403,1,NO,1,0,22,F,1,1,0,0,4,0,36,0,0.841501428,36,0
28405,1,NO,1,1,30,F,1,1,0,0,4,1,24,0,0.779686215,36,1
28407,0,YES,1,1,24,F,1,1,0,0,4,1,36,0,0.690542704,18,0
28409,0,YES,1,0,24,F,1,0,0,0,4,0,120,1,0.862482576,24,0
28411,0,NO,1,1,21,F,1,0,0,0,4,1,36,0,0.806627607,36,0
28413,2,NO,1,1,22,F,1,1,0,0,4,1,36,0,0.818105318,36,0
28415,1,NO,1,0,52,F,1,1,1,0,4,0,240,1,0.862517659,12,0
28417,2,NO,1,0,39,F,1,1,1,0,4,0,240,0,0.750566754,18,0
28419,0,YES,1,1,45,M,1,1,0,0,4,1,24,0,0.840953265,24,0
28421,1,NO,1,1,26,F,1,1,0,0,4,1,12,0,0.864351331,18,0
28423,0,YES,1,1,24,F,1,0,1,0,4,1,24,1,0.990041349,36,0
28425,2,NO,1,0,32,F,1,1,0,0,4,0,120,1,0.712108755,18,0
28427,2,NO,1,1,22,F,1,0,0,2,4,1,12,0,0.688174411,36,1
28429,2,NO,1,1,32,F,1,1,1,0,4,1,72,1,0.832331453,36,0
28431,0,YES,1,1,29,M,1,1,1,0,4,1,2,0,0.939423388,18,1
28433,1,NO,1,1,22,F,1,0,0,0,4,1,36,1,0.890832523,12,1
28435,0,YES,1,1,24,F,1,1,0,0,4,1,24,0,0.952747394,18,0
28437,1,NO,1,0,40,F,1,1,0,0,4,2,144,0,0.802210536,18,1
28439,2,NO,1,0,31,F,1,1,1,0,4,0,120,0,0.64516129,12,0
28441,2,NO,1,1,28,F,1,0,0,0,4,1,120,0,0.842446335,24,0
28443,2,NO,1,1,28,F,1,0,0,0,4,1,24,0,0.596100781,18,0
28445,1,NO,1,1,34,F,1,1,0,0,4,1,144,0,0.859394932,36,1
28447,2,NO,1,0,49,M,1,1,0,0,4,0,120,0,0.827155199,18,1
28449,1,NO,1,1,26,F,1,0,0,0,4,1,48,0,0.849204093,36,1
28451,0,YES,1,0,47,M,1,1,0,0,4,0,48,0,0.709972168,36,0
28453,2,NO,1,1,31,F,1,1,0,0,4,1,36,0,0.688174411,36,0
28455,0,YES,1,1,28,F,1,1,0,0,4,1,60,0,0.864351331,36,0
28457,0,YES,1,0,40,F,1,1,0,0,4,0,300,0,0.724451618,18,0
28459,2,NO,1,0,24,F,1,0,0,0,4,0,72,1,0.687770523,24,0
28461,0,YES,1,1,21,F,1,0,0,0,4,1,24,0,0.969030453,24,1
28463,1,NO,1,0,24,F,1,0,0,2,4,0,48,0,0.694869087,24,1
28465,0,YES,1,0,20,F,1,0,0,0,4,0,60,2,0.76679529,18,0
28467,2,NO,0,1,33,F,1,1,1,0,4,1,2,2,0.828866742,18,0
28469,0,YES,1,0,38,F,1,1,0,0,4,0,204,0,0.814366906,24,0
28471,2,NO,1,0,34,F,1,1,0,2,4,0,180,0,1,18,1
28473,0,YES,1,0,31,F,1,1,0,2,4,0,72,0,0.889176881,18,0
28475,0,YES,1,1,25,F,1,1,0,1,4,1,24,0,0.665158418,24,0
28477,2,NO,1,1,40,F,2,0,1,0,4,1,216,1,0.482483742,12,0
28479,2,NO,1,1,28,F,2,1,1,1,4,1,96,0,0.767878122,24,0
28481,2,NO,1,1,22,F,0,0,0,2,4,1,24,2,0.767878122,36,0
28483,1,NO,1,1,33,F,2,1,1,1,4,1,72,1,0.60986022,24,1
28485,2,NO,1,0,41,F,2,1,0,2,4,0,240,1,0.838233777,24,1
28487,2,NO,1,1,27,F,2,1,1,2,4,1,60,1,0.644795213,36,0
28489,2,NO,1,0,27,F,0,0,1,0,4,0,60,0,0.883661405,24,0
28491,0,YES,1,1,33,F,2,1,0,2,4,1,36,0,0.807483698,24,1
